RedemptionID,CustomerID,UsedCouponID,DiscountAmount,RedemptionDate
REDDEDXXID9003,CUSTIDXX-74708,DXU7061C,127,2021-01-16
REDDEDXXID9004,CUSTIDXX-54523,NI05623X,175,2020-09-18
REDDEDXXID9005,CUSTIDXX-9282,636N9991,123,2022-11-29
REDDEDXXID9006,CUSTIDXX-84392,9NI3UX80,175,2022-11-13
REDDEDXXID9007,CUSTIDXX-35908,0X8388C8,39,2018-07-17
REDDEDXXID9008,CUSTIDXX-9852,I4CCXC64,139,2021-05-17
REDDEDXXID9009,CUSTIDXX-20437,51XX1957,148,2019-04-09
REDDEDXXID9010,CUSTIDXX-7264,IICU11IP,27,2020-04-18
REDDEDXXID9011,CUSTIDXX-39712,IP45NX52,87,2021-04-16
REDDEDXXID9012,CUSTIDXX-66393,75U68XUD,140,2020-03-05
REDDEDXXID9013,CUSTIDXX-62683,UX7UN26N,136,2023-11-25
REDDEDXXID9014,CUSTIDXX-75613,N2CX200N,28,2023-10-06
REDDEDXXID9015,CUSTIDXX-30216,2I970XNX,170,2018-04-10
REDDEDXXID9016,CUSTIDXX-22808,15I9IUP1,24,2019-06-19
REDDEDXXID9017,CUSTIDXX-81310,C224DUC2,169,2022-02-07
REDDEDXXID9018,CUSTIDXX-3564,1U13NPP5,197,2020-02-15
REDDEDXXID9019,CUSTIDXX-99659,C09891UN,107,2020-02-17
REDDEDXXID9020,CUSTIDXX-93791,ICD5D65U,198,2020-01-02
REDDEDXXID9021,CUSTIDXX-85472,5UPDP3PD,185,2020-08-14
REDDEDXXID9022,CUSTIDXX-23484,3927X4I0,185,2019-11-14
REDDEDXXID9023,CUSTIDXX-70880,820XC7U1,164,2022-10-19
REDDEDXXID9024,CUSTIDXX-53787,D6XX59C8,189,2023-12-16
REDDEDXXID9025,CUSTIDXX-93487,20CDX1X0,176,2021-03-25
REDDEDXXID9026,CUSTIDXX-58007,UC770346,71,2023-09-25
REDDEDXXID9027,CUSTIDXX-45724,ICPPNX06,135,2018-04-25
REDDEDXXID9028,CUSTIDXX-90103,DXI4993P,145,2019-02-19
REDDEDXXID9029,CUSTIDXX-55580,D90NC4XN,182,2022-05-13
REDDEDXXID9030,CUSTIDXX-56111,377X2160,148,2018-06-26
REDDEDXXID9031,CUSTIDXX-67655,30XD5654,158,2022-10-05
REDDEDXXID9032,CUSTIDXX-14861,72U4D0IP,149,2020-09-01
REDDEDXXID9033,CUSTIDXX-33880,UNC43C16,128,2018-09-23
REDDEDXXID9034,CUSTIDXX-70021,X4DC1C4X,134,2023-09-17
REDDEDXXID9035,CUSTIDXX-98524,XC7D4CC6,138,2021-01-01
REDDEDXXID9036,CUSTIDXX-55547,DPP54XIP,132,2018-12-16
REDDEDXXID9037,CUSTIDXX-65789,1N59927C,78,2021-08-01
REDDEDXXID9038,CUSTIDXX-99648,DCXIX267,99,2023-07-21
REDDEDXXID9039,CUSTIDXX-72918,98P71CX2,39,2021-12-05
REDDEDXXID9040,CUSTIDXX-99968,62C6XXDU,70,2023-04-27
REDDEDXXID9041,CUSTIDXX-47756,0I4ND1XP,97,2019-11-17
REDDEDXXID9042,CUSTIDXX-43296,38N6XN63,86,2020-03-10
REDDEDXXID9043,CUSTIDXX-7534,9C0U8XND,131,2022-12-25
REDDEDXXID9044,CUSTIDXX-61524,X9X83713,137,2021-01-01
REDDEDXXID9045,CUSTIDXX-89603,7N0160NN,121,2024-02-14
REDDEDXXID9046,CUSTIDXX-30209,19N2C7C0,175,2023-07-29
REDDEDXXID9047,CUSTIDXX-4459,N74PU913,130,2022-12-21
REDDEDXXID9048,CUSTIDXX-1267,3I0P38U9,111,2020-06-30
REDDEDXXID9049,CUSTIDXX-3099,1CC13X0X,38,2020-12-31
REDDEDXXID9050,CUSTIDXX-3118,N9U0IDP4,45,2023-03-04
REDDEDXXID9051,CUSTIDXX-34531,4845C844,23,2022-11-20
REDDEDXXID9052,CUSTIDXX-49778,C88N09P5,15,2018-07-08
REDDEDXXID9053,CUSTIDXX-18513,C2DCD694,96,2021-09-17
REDDEDXXID9054,CUSTIDXX-31693,3UXI8158,123,2022-05-03
REDDEDXXID9055,CUSTIDXX-23932,93N46XDX,169,2023-06-08
REDDEDXXID9056,CUSTIDXX-57600,1NCXCI7I,166,2021-08-01
REDDEDXXID9057,CUSTIDXX-66465,6X9D9660,191,2018-12-28
REDDEDXXID9058,CUSTIDXX-96495,UD6ID0P2,144,2022-07-15
REDDEDXXID9059,CUSTIDXX-66337,8IP2IIX3,18,2019-01-02
REDDEDXXID9060,CUSTIDXX-94071,IPPPPP8X,10,2018-12-12
REDDEDXXID9061,CUSTIDXX-14089,P40P9790,170,2021-06-20
REDDEDXXID9062,CUSTIDXX-33510,3X9CN37I,31,2020-01-31
REDDEDXXID9063,CUSTIDXX-51479,D264954X,130,2019-02-06
REDDEDXXID9064,CUSTIDXX-35850,CI5C30X6,60,2022-10-11
REDDEDXXID9065,CUSTIDXX-76585,809577D4,31,2018-05-27
REDDEDXXID9066,CUSTIDXX-59962,9DU8N21N,173,2024-01-31
REDDEDXXID9067,CUSTIDXX-84744,2XN310CC,193,2021-11-04
REDDEDXXID9068,CUSTIDXX-55113,9P57X7C7,175,2020-03-05
REDDEDXXID9069,CUSTIDXX-60063,7X0XX1U5,75,2019-09-28
REDDEDXXID9070,CUSTIDXX-68723,8N069X0C,11,2022-08-11
REDDEDXXID9071,CUSTIDXX-6847,3UI11759,102,2021-01-09
REDDEDXXID9072,CUSTIDXX-39020,UN4X2163,17,2019-04-09
REDDEDXXID9073,CUSTIDXX-55015,86X808CI,167,2021-06-16
REDDEDXXID9074,CUSTIDXX-78842,7I9XNPP7,83,2019-05-17
REDDEDXXID9075,CUSTIDXX-27970,XI439I45,139,2023-05-31
REDDEDXXID9076,CUSTIDXX-37955,11P4UD4N,49,2022-06-18
REDDEDXXID9077,CUSTIDXX-46793,9I176UXX,96,2021-04-27
REDDEDXXID9078,CUSTIDXX-85174,NIDDI902,88,2023-08-29
REDDEDXXID9079,CUSTIDXX-59710,671X05XP,5,2020-05-08
REDDEDXXID9080,CUSTIDXX-14952,C5DDI3X5,170,2023-06-23
REDDEDXXID9081,CUSTIDXX-21853,3C8XD7U8,195,2023-06-01
REDDEDXXID9082,CUSTIDXX-90447,ID54699I,137,2021-08-18
REDDEDXXID9083,CUSTIDXX-33762,NXUXU00X,170,2024-03-16
REDDEDXXID9084,CUSTIDXX-94568,8IP0NIUU,148,2019-06-07
REDDEDXXID9085,CUSTIDXX-94322,4C08I812,145,2021-11-16
REDDEDXXID9086,CUSTIDXX-29262,7XD19436,195,2020-10-26
REDDEDXXID9087,CUSTIDXX-67466,P1742728,174,2018-06-22
REDDEDXXID9088,CUSTIDXX-38282,8C2X3CN6,172,2020-03-04
REDDEDXXID9089,CUSTIDXX-49352,PN09PX4D,12,2018-12-17
REDDEDXXID9090,CUSTIDXX-19259,X29XNI59,150,2022-07-28
REDDEDXXID9091,CUSTIDXX-14987,NX514PXP,135,2024-02-24
REDDEDXXID9092,CUSTIDXX-14471,UU9N5U83,131,2021-10-12
REDDEDXXID9093,CUSTIDXX-87774,839XU2X8,10,2021-01-24
REDDEDXXID9094,CUSTIDXX-92159,1521P298,136,2020-12-13
REDDEDXXID9095,CUSTIDXX-44295,1695796C,164,2024-03-13
REDDEDXXID9096,CUSTIDXX-1017,CXU9XU9N,185,2023-11-10
REDDEDXXID9097,CUSTIDXX-53180,X771DXX6,57,2023-02-27
REDDEDXXID9098,CUSTIDXX-57835,UP31I348,144,2023-05-31
REDDEDXXID9099,CUSTIDXX-25363,D2D6CXCX,61,2021-10-27
REDDEDXXID9100,CUSTIDXX-16658,C5537886,56,2022-08-12
REDDEDXXID9101,CUSTIDXX-48199,N383CDPX,83,2019-10-19
REDDEDXXID9102,CUSTIDXX-27281,6DC72CD1,30,2023-10-06
REDDEDXXID9103,CUSTIDXX-65250,3XIPI5XX,99,2018-11-13
REDDEDXXID9104,CUSTIDXX-39540,2UN68DX1,108,2019-02-18
REDDEDXXID9105,CUSTIDXX-91973,I2C8XXD2,129,2021-11-12
REDDEDXXID9106,CUSTIDXX-53246,NUN7C048,103,2023-01-02
REDDEDXXID9107,CUSTIDXX-3910,3D32CP4U,38,2021-10-15
REDDEDXXID9108,CUSTIDXX-90823,P061IX95,188,2022-02-25
REDDEDXXID9109,CUSTIDXX-88792,IXU5PN3X,9,2018-04-09
REDDEDXXID9110,CUSTIDXX-71011,C73XDIX2,69,2019-02-13
REDDEDXXID9111,CUSTIDXX-93560,DC0X2XXX,78,2020-01-31
REDDEDXXID9112,CUSTIDXX-80449,NI8U5142,16,2019-05-05
REDDEDXXID9113,CUSTIDXX-95460,0I35C450,5,2022-10-18
REDDEDXXID9114,CUSTIDXX-1615,X61U855D,78,2022-01-02
REDDEDXXID9115,CUSTIDXX-3716,561X284N,180,2022-02-23
REDDEDXXID9116,CUSTIDXX-8236,10C5I9XP,181,2019-06-03
REDDEDXXID9117,CUSTIDXX-45392,64U2454C,106,2023-09-14
REDDEDXXID9118,CUSTIDXX-40131,U63I7P2C,34,2021-08-24
REDDEDXXID9119,CUSTIDXX-78880,4NPDU446,7,2021-11-20
REDDEDXXID9120,CUSTIDXX-81539,9D3C45D8,95,2019-12-03
REDDEDXXID9121,CUSTIDXX-24892,12N9NUX9,146,2018-09-01
REDDEDXXID9122,CUSTIDXX-53490,1P1XN193,160,2021-01-08
REDDEDXXID9123,CUSTIDXX-71889,XD1355UC,162,2023-08-21
REDDEDXXID9124,CUSTIDXX-78683,82C8625C,170,2019-07-01
REDDEDXXID9125,CUSTIDXX-26435,78671CNI,132,2023-08-05
REDDEDXXID9126,CUSTIDXX-39454,2I1UPX7N,192,2021-03-19
REDDEDXXID9127,CUSTIDXX-98935,575IDNX2,151,2019-08-11
REDDEDXXID9128,CUSTIDXX-73677,5DC72048,176,2022-01-16
REDDEDXXID9129,CUSTIDXX-94782,89XX383C,108,2019-03-22
REDDEDXXID9130,CUSTIDXX-29595,22C56IIX,67,2021-05-27
REDDEDXXID9131,CUSTIDXX-54491,D3U137NN,160,2021-04-06
REDDEDXXID9132,CUSTIDXX-62279,C0X0XPU1,90,2023-09-22
REDDEDXXID9133,CUSTIDXX-38942,8197CX61,129,2018-04-15
REDDEDXXID9134,CUSTIDXX-83536,PXNUIPDD,106,2021-08-28
REDDEDXXID9135,CUSTIDXX-77814,3X4X852I,92,2023-01-20
REDDEDXXID9136,CUSTIDXX-15345,N2I04DN0,119,2021-07-14
REDDEDXXID9137,CUSTIDXX-52913,5XX3X400,199,2018-03-31
REDDEDXXID9138,CUSTIDXX-30862,D69X52P3,192,2019-12-31
REDDEDXXID9139,CUSTIDXX-41193,72IC2X4X,134,2021-06-03
REDDEDXXID9140,CUSTIDXX-89046,989XP95D,151,2020-05-09
REDDEDXXID9141,CUSTIDXX-7626,0X332N7X,158,2020-02-10
REDDEDXXID9142,CUSTIDXX-33654,564XX84P,27,2022-02-26
REDDEDXXID9143,CUSTIDXX-14275,PX3CU9NU,181,2019-05-05
REDDEDXXID9144,CUSTIDXX-64016,X0I3N968,196,2021-07-14
REDDEDXXID9145,CUSTIDXX-67508,NX1UUI7U,186,2021-11-30
REDDEDXXID9146,CUSTIDXX-42817,0X480U38,83,2019-05-13
REDDEDXXID9147,CUSTIDXX-64445,5IX819UX,97,2023-07-23
REDDEDXXID9148,CUSTIDXX-37148,P8DDPN45,71,2020-04-22
REDDEDXXID9149,CUSTIDXX-10551,XD342569,116,2022-05-03
REDDEDXXID9150,CUSTIDXX-79026,X02CX40I,158,2022-05-24
REDDEDXXID9151,CUSTIDXX-6932,X6U5P17X,61,2020-09-10
REDDEDXXID9152,CUSTIDXX-43356,2405DCC0,65,2021-06-19
REDDEDXXID9153,CUSTIDXX-56633,232737P1,144,2020-05-29
REDDEDXXID9154,CUSTIDXX-64915,C4C65I3X,86,2024-03-13
REDDEDXXID9155,CUSTIDXX-25781,61I7UIII,10,2021-08-05
REDDEDXXID9156,CUSTIDXX-7165,3I0CXNNX,89,2022-09-08
REDDEDXXID9157,CUSTIDXX-93200,98DC1P34,124,2023-11-18
REDDEDXXID9158,CUSTIDXX-39962,X4C06UUU,75,2021-02-22
REDDEDXXID9159,CUSTIDXX-29872,324XXI30,10,2023-05-02
REDDEDXXID9160,CUSTIDXX-42056,1XDC5026,114,2020-09-11
REDDEDXXID9161,CUSTIDXX-86064,4549IUI8,87,2020-05-22
REDDEDXXID9162,CUSTIDXX-60502,X3U76D6U,163,2021-10-14
REDDEDXXID9163,CUSTIDXX-37851,U89CU641,199,2018-03-25
REDDEDXXID9164,CUSTIDXX-63081,PU8PD485,33,2024-02-02
REDDEDXXID9165,CUSTIDXX-55138,PX601X21,118,2018-09-20
REDDEDXXID9166,CUSTIDXX-38475,DC06D692,146,2020-07-16
REDDEDXXID9167,CUSTIDXX-35583,5P35343I,152,2020-04-20
REDDEDXXID9168,CUSTIDXX-76984,IDPDNDC9,24,2019-08-02
REDDEDXXID9169,CUSTIDXX-92171,4U245IC1,128,2018-04-27
REDDEDXXID9170,CUSTIDXX-27260,3UC9PX72,5,2019-12-29
REDDEDXXID9171,CUSTIDXX-29957,51059XXP,161,2020-06-14
REDDEDXXID9172,CUSTIDXX-18509,40P8564N,113,2020-09-09
REDDEDXXID9173,CUSTIDXX-79422,3UU677CP,60,2023-12-22
REDDEDXXID9174,CUSTIDXX-18318,985XU75I,126,2019-03-02
REDDEDXXID9175,CUSTIDXX-72892,8XIC2P88,30,2023-02-24
REDDEDXXID9176,CUSTIDXX-56104,IX32N59X,147,2024-01-15
REDDEDXXID9177,CUSTIDXX-16765,P06XIXD8,31,2021-07-25
REDDEDXXID9178,CUSTIDXX-53527,10C7D5N8,9,2020-12-16
REDDEDXXID9179,CUSTIDXX-86674,CX255XDI,163,2021-01-09
REDDEDXXID9180,CUSTIDXX-97334,P6102C0I,177,2021-11-26
REDDEDXXID9181,CUSTIDXX-44090,77712N1I,74,2019-07-29
REDDEDXXID9182,CUSTIDXX-31333,521P96P6,168,2023-10-30
REDDEDXXID9183,CUSTIDXX-6785,IP9CIC89,190,2021-02-12
REDDEDXXID9184,CUSTIDXX-91915,4P4U4637,188,2020-08-06
REDDEDXXID9185,CUSTIDXX-83676,XCXD5423,47,2018-03-24
REDDEDXXID9186,CUSTIDXX-99025,6X0189I2,12,2023-05-10
REDDEDXXID9187,CUSTIDXX-74171,PP86U1XP,94,2021-09-22
REDDEDXXID9188,CUSTIDXX-23694,627XNX35,184,2019-04-24
REDDEDXXID9189,CUSTIDXX-83699,754NDXP1,103,2018-04-04
REDDEDXXID9190,CUSTIDXX-41761,XIXDCPNN,141,2023-09-16
REDDEDXXID9191,CUSTIDXX-81501,5C4X7CP4,163,2019-11-21
REDDEDXXID9192,CUSTIDXX-38919,UP074N5P,151,2022-04-09
REDDEDXXID9193,CUSTIDXX-1923,9D35701I,162,2020-08-15
REDDEDXXID9194,CUSTIDXX-99217,PCI38I62,166,2024-02-02
REDDEDXXID9195,CUSTIDXX-78905,9XXIP494,127,2022-10-12
REDDEDXXID9196,CUSTIDXX-76124,79X1ICUX,75,2020-03-30
REDDEDXXID9197,CUSTIDXX-98855,8149P97U,8,2020-10-25
REDDEDXXID9198,CUSTIDXX-69380,881DU19P,40,2023-06-22
REDDEDXXID9199,CUSTIDXX-7235,9UX9NP54,48,2021-02-11
REDDEDXXID9200,CUSTIDXX-61470,P2NID649,132,2018-07-11
REDDEDXXID9201,CUSTIDXX-81927,X1921CXC,59,2022-07-11
REDDEDXXID9202,CUSTIDXX-39763,89C81I8X,107,2022-10-19
REDDEDXXID9203,CUSTIDXX-22884,25658575,33,2023-01-30
REDDEDXXID9204,CUSTIDXX-85974,2C2D56NN,154,2020-09-20
REDDEDXXID9205,CUSTIDXX-15696,94C6845I,149,2018-11-07
REDDEDXXID9206,CUSTIDXX-42462,7NI1X1IU,101,2022-04-18
REDDEDXXID9207,CUSTIDXX-1299,747XXP5N,100,2020-02-28
REDDEDXXID9208,CUSTIDXX-41823,X44D0193,81,2021-11-02
REDDEDXXID9209,CUSTIDXX-44804,79635NC2,73,2022-10-25
REDDEDXXID9210,CUSTIDXX-63288,UC7912C8,115,2020-02-26
REDDEDXXID9211,CUSTIDXX-99973,411X3CC5,141,2022-07-19
REDDEDXXID9212,CUSTIDXX-18234,060N44P2,143,2022-07-15
REDDEDXXID9213,CUSTIDXX-98844,3U8CDCD3,120,2019-10-03
REDDEDXXID9214,CUSTIDXX-29005,524U7C07,54,2023-02-20
REDDEDXXID9215,CUSTIDXX-3141,84063PX7,30,2023-08-01
REDDEDXXID9216,CUSTIDXX-8934,1PD6791X,6,2021-12-17
REDDEDXXID9217,CUSTIDXX-4808,254551DC,61,2022-12-30
REDDEDXXID9218,CUSTIDXX-74502,UI41UCI8,174,2022-02-14
REDDEDXXID9219,CUSTIDXX-2543,525XP439,22,2021-06-04
REDDEDXXID9220,CUSTIDXX-7052,X34PNN7P,198,2018-11-11
REDDEDXXID9221,CUSTIDXX-22604,8P88694D,114,2020-03-31
REDDEDXXID9222,CUSTIDXX-67169,38D132X9,9,2018-05-05
REDDEDXXID9223,CUSTIDXX-39924,C0UXX872,96,2024-01-20
REDDEDXXID9224,CUSTIDXX-37354,5NX357N6,194,2019-08-06
REDDEDXXID9225,CUSTIDXX-65015,PC1X8UN6,167,2023-06-26
REDDEDXXID9226,CUSTIDXX-77804,3613P1X0,134,2020-01-26
REDDEDXXID9227,CUSTIDXX-44058,26X735IX,78,2023-02-25
REDDEDXXID9228,CUSTIDXX-96783,5DC70NUP,21,2023-08-15
REDDEDXXID9229,CUSTIDXX-86959,P7U2C628,196,2020-07-21
REDDEDXXID9230,CUSTIDXX-65228,X701209X,90,2019-01-07
REDDEDXXID9231,CUSTIDXX-54631,991X8PND,117,2023-11-29
REDDEDXXID9232,CUSTIDXX-65756,6P4U3CD2,88,2022-12-17
REDDEDXXID9233,CUSTIDXX-55760,4867C9U2,51,2020-08-27
REDDEDXXID9234,CUSTIDXX-49644,U2ND80C3,49,2020-10-31
REDDEDXXID9235,CUSTIDXX-28070,09PC41XN,25,2022-03-14
REDDEDXXID9236,CUSTIDXX-40866,U9XXX15U,107,2019-06-26
REDDEDXXID9237,CUSTIDXX-58970,5X447XDI,109,2018-07-17
REDDEDXXID9238,CUSTIDXX-67074,DP00078D,7,2022-01-22
REDDEDXXID9239,CUSTIDXX-34260,23XUP80C,39,2022-07-13
REDDEDXXID9240,CUSTIDXX-51024,706NI026,13,2020-06-24
REDDEDXXID9241,CUSTIDXX-3776,22X18XPN,175,2019-12-29
REDDEDXXID9242,CUSTIDXX-83082,X9836C22,52,2023-02-24
REDDEDXXID9243,CUSTIDXX-43255,C2XII8XC,21,2022-06-27
REDDEDXXID9244,CUSTIDXX-91596,NNXXDX59,177,2019-05-11
REDDEDXXID9245,CUSTIDXX-87099,5X0IP26C,108,2023-07-10
REDDEDXXID9246,CUSTIDXX-44428,C04X9PUC,157,2018-05-12
REDDEDXXID9247,CUSTIDXX-90480,DX63DU79,27,2020-10-05
REDDEDXXID9248,CUSTIDXX-87870,45UC0I77,141,2019-12-09
REDDEDXXID9249,CUSTIDXX-17321,75NDCN32,143,2020-04-21
REDDEDXXID9250,CUSTIDXX-91378,X98XC7I4,47,2023-09-30
REDDEDXXID9251,CUSTIDXX-91099,3338X2CI,49,2020-02-01
REDDEDXXID9252,CUSTIDXX-31579,4C21706N,89,2021-07-09
REDDEDXXID9253,CUSTIDXX-92756,80I5CCNP,99,2022-03-17
REDDEDXXID9254,CUSTIDXX-49464,000CI315,195,2022-04-09
REDDEDXXID9255,CUSTIDXX-72537,CI97PX6I,139,2024-03-08
REDDEDXXID9256,CUSTIDXX-99896,666DN262,171,2018-08-10
REDDEDXXID9257,CUSTIDXX-28112,1NPU8C8X,85,2019-04-07
REDDEDXXID9258,CUSTIDXX-63156,3I0PXDD8,8,2022-01-04
REDDEDXXID9259,CUSTIDXX-52819,I50NCU79,161,2018-06-22
REDDEDXXID9260,CUSTIDXX-26728,N946759U,162,2019-10-24
REDDEDXXID9261,CUSTIDXX-91266,U6817X2N,42,2018-12-05
REDDEDXXID9262,CUSTIDXX-82325,3D453X0D,30,2023-03-03
REDDEDXXID9263,CUSTIDXX-97608,7UC8PP5D,153,2023-11-02
REDDEDXXID9264,CUSTIDXX-82139,XX72X5C2,37,2023-05-21
REDDEDXXID9265,CUSTIDXX-34842,6C7D18DX,199,2018-04-20
REDDEDXXID9266,CUSTIDXX-14117,0CCU20X8,174,2022-05-29
REDDEDXXID9267,CUSTIDXX-50436,CIP3509X,12,2021-06-02
REDDEDXXID9268,CUSTIDXX-4830,2I37DX0I,61,2023-06-01
REDDEDXXID9269,CUSTIDXX-32341,1DP21XP9,191,2022-08-07
REDDEDXXID9270,CUSTIDXX-8613,N360XP64,67,2021-09-02
REDDEDXXID9271,CUSTIDXX-2438,19CU43P1,136,2019-04-25
REDDEDXXID9272,CUSTIDXX-85791,45X1990X,114,2018-08-10
REDDEDXXID9273,CUSTIDXX-11352,66I9U4UX,176,2023-11-15
REDDEDXXID9274,CUSTIDXX-31568,N720C141,162,2022-05-09
REDDEDXXID9275,CUSTIDXX-41631,ID3C0XX1,136,2022-01-22
REDDEDXXID9276,CUSTIDXX-99658,N3N3U87X,76,2020-10-18
REDDEDXXID9277,CUSTIDXX-84754,67XDDP56,132,2019-08-12
REDDEDXXID9278,CUSTIDXX-71940,2X4NUX2N,39,2023-08-14
REDDEDXXID9279,CUSTIDXX-85977,XIX001N1,107,2024-02-09
REDDEDXXID9280,CUSTIDXX-12091,PPC27X75,40,2022-09-09
REDDEDXXID9281,CUSTIDXX-8845,2IUC68D3,139,2021-01-04
REDDEDXXID9282,CUSTIDXX-82486,4C1933C2,77,2023-05-16
REDDEDXXID9283,CUSTIDXX-86574,921C02X2,26,2019-08-28
REDDEDXXID9284,CUSTIDXX-47059,12C4I5P2,70,2021-12-28
REDDEDXXID9285,CUSTIDXX-33568,763UIX2X,162,2020-12-19
REDDEDXXID9286,CUSTIDXX-43976,X9CP5806,84,2022-09-15
REDDEDXXID9287,CUSTIDXX-54167,2N2P4I30,5,2022-08-11
REDDEDXXID9288,CUSTIDXX-93536,8XDI2P0I,24,2019-02-16
REDDEDXXID9289,CUSTIDXX-18619,7XD231X0,118,2020-04-12
REDDEDXXID9290,CUSTIDXX-52882,D3UPP9NC,20,2024-02-23
REDDEDXXID9291,CUSTIDXX-8042,IDI05P5C,125,2022-09-07
REDDEDXXID9292,CUSTIDXX-49986,9CXCX0XI,97,2022-12-04
REDDEDXXID9293,CUSTIDXX-87080,6U840650,130,2019-03-30
REDDEDXXID9294,CUSTIDXX-36302,9U4CP2XX,120,2019-03-16
REDDEDXXID9295,CUSTIDXX-87430,6UC8251C,180,2022-03-17
REDDEDXXID9296,CUSTIDXX-26804,46X6635U,131,2024-03-03
REDDEDXXID9297,CUSTIDXX-59577,0P7C8XP8,44,2023-08-24
REDDEDXXID9298,CUSTIDXX-48448,6I6X07N3,17,2018-07-26
REDDEDXXID9299,CUSTIDXX-50264,433D59C2,46,2018-08-25
REDDEDXXID9300,CUSTIDXX-74811,675I8XDD,57,2023-02-12
REDDEDXXID9301,CUSTIDXX-67219,7D089X48,117,2023-04-19
REDDEDXXID9302,CUSTIDXX-25910,2UX81I05,20,2024-01-21
REDDEDXXID9303,CUSTIDXX-3148,CX25P64N,40,2024-02-27
REDDEDXXID9304,CUSTIDXX-31329,6XI89X05,67,2022-12-27
REDDEDXXID9305,CUSTIDXX-78965,5XXXC00X,131,2022-06-24
REDDEDXXID9306,CUSTIDXX-26285,472U996D,102,2021-03-19
REDDEDXXID9307,CUSTIDXX-37526,38UNP6UX,188,2018-10-20
REDDEDXXID9308,CUSTIDXX-79989,52CDPIC8,52,2020-08-24
REDDEDXXID9309,CUSTIDXX-50937,D266XX0P,24,2020-11-09
REDDEDXXID9310,CUSTIDXX-80016,1IN2I33X,175,2019-12-21
REDDEDXXID9311,CUSTIDXX-68918,N0UPXDNN,120,2024-03-10
REDDEDXXID9312,CUSTIDXX-27563,8C3D7UXD,108,2023-10-18
REDDEDXXID9313,CUSTIDXX-6984,2249UDC9,65,2019-05-04
REDDEDXXID9314,CUSTIDXX-10527,PD9UXU9U,189,2021-09-03
REDDEDXXID9315,CUSTIDXX-56979,NXP7X9DU,65,2020-03-03
REDDEDXXID9316,CUSTIDXX-62922,D4I73509,115,2019-02-11
REDDEDXXID9317,CUSTIDXX-69512,42PU464D,158,2021-07-02
REDDEDXXID9318,CUSTIDXX-89367,CXN892X4,35,2022-02-11
REDDEDXXID9319,CUSTIDXX-32839,03IC4N41,39,2021-08-31
REDDEDXXID9320,CUSTIDXX-87331,5X83X51D,93,2022-09-10
REDDEDXXID9321,CUSTIDXX-71441,2D88346X,54,2023-07-15
REDDEDXXID9322,CUSTIDXX-40031,I83CU3P9,115,2021-11-01
REDDEDXXID9323,CUSTIDXX-71275,X4802N00,145,2023-01-19
REDDEDXXID9324,CUSTIDXX-85875,136PXPIU,163,2019-01-07
REDDEDXXID9325,CUSTIDXX-83173,64P69693,108,2021-11-17
REDDEDXXID9326,CUSTIDXX-18732,84658P2I,19,2021-09-14
REDDEDXXID9327,CUSTIDXX-41075,5CXNN75X,16,2021-11-12
REDDEDXXID9328,CUSTIDXX-35443,D4XX8PXI,9,2022-09-16
REDDEDXXID9329,CUSTIDXX-96858,9D2N2487,86,2018-12-02
REDDEDXXID9330,CUSTIDXX-30301,3X899161,78,2019-08-20
REDDEDXXID9331,CUSTIDXX-2966,0D2I85P9,69,2020-12-01
REDDEDXXID9332,CUSTIDXX-80237,IX6NDDNC,5,2018-08-08
REDDEDXXID9333,CUSTIDXX-43314,X0NP4I9I,191,2021-11-21
REDDEDXXID9334,CUSTIDXX-25685,U5CU83D2,110,2019-04-22
REDDEDXXID9335,CUSTIDXX-37294,X354XXC2,59,2021-02-18
REDDEDXXID9336,CUSTIDXX-32141,7D29XUU1,72,2020-07-20
REDDEDXXID9337,CUSTIDXX-19072,5I72025D,192,2019-03-24
REDDEDXXID9338,CUSTIDXX-40011,64PXC1D9,91,2023-11-04
REDDEDXXID9339,CUSTIDXX-3090,331DC1X2,138,2022-04-15
REDDEDXXID9340,CUSTIDXX-89158,1D3DIDU9,86,2022-12-06
REDDEDXXID9341,CUSTIDXX-78401,9X7PC65U,101,2019-08-05
REDDEDXXID9342,CUSTIDXX-82188,5XCU4086,51,2022-09-25
REDDEDXXID9343,CUSTIDXX-59880,48296X3X,121,2020-12-23
REDDEDXXID9344,CUSTIDXX-9858,IC7XX47C,36,2019-01-18
REDDEDXXID9345,CUSTIDXX-27340,9D8PC1N8,160,2019-05-07
REDDEDXXID9346,CUSTIDXX-62868,U5X55NX6,126,2019-01-05
REDDEDXXID9347,CUSTIDXX-14936,9X00763U,128,2021-12-01
REDDEDXXID9348,CUSTIDXX-75623,2I9D53X3,36,2023-10-25
REDDEDXXID9349,CUSTIDXX-5221,845U6623,14,2021-10-21
REDDEDXXID9350,CUSTIDXX-48089,9DDUNUXX,179,2020-08-11
REDDEDXXID9351,CUSTIDXX-87169,93NUD44X,75,2022-05-10
REDDEDXXID9352,CUSTIDXX-41159,N1I755U2,105,2023-06-21
REDDEDXXID9353,CUSTIDXX-29645,3UUXXN1I,15,2023-05-05
REDDEDXXID9354,CUSTIDXX-37524,2C536X72,15,2021-06-05
REDDEDXXID9355,CUSTIDXX-83296,8N92IDX7,104,2019-03-14
REDDEDXXID9356,CUSTIDXX-99754,6D8P39UC,130,2021-03-24
REDDEDXXID9357,CUSTIDXX-31233,P11D9C05,128,2019-08-05
REDDEDXXID9358,CUSTIDXX-87395,X4C17275,145,2019-08-29
